,level_0,index,userId,movieId,rating,timestampRating,tag,timestampTag,title,genres,titleOnly,year,genreCat,tagSentiment
726,793,793,474,4226,5.0,990751680,Backwards. memory,1137191263,Memento (2000),Mystery|Thriller,Memento,2000,321,0.0
727,794,794,477,4226,4.0,1200939350,mystery,1256051072,Memento (2000),Mystery|Thriller,Memento,2000,321,0.0
728,795,795,477,4226,4.0,1200939350,twist ending,1256051079,Memento (2000),Mystery|Thriller,Memento,2000,321,0.0
729,796,796,567,4226,3.5,1525282023,cerebral,1525282541,Memento (2000),Mystery|Thriller,Memento,2000,321,0.0
730,797,797,567,4226,3.5,1525282023,dreamlike,1525282545,Memento (2000),Mystery|Thriller,Memento,2000,321,0.0
731,806,806,184,193565,3.5,1537098554,anime,1537098582,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi,Gintama: The Movie,2010,43,0.0
732,807,807,184,193565,3.5,1537098554,comedy,1537098587,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi,Gintama: The Movie,2010,43,0.3612
733,808,808,184,193565,3.5,1537098554,gintama,1537098603,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi,Gintama: The Movie,2010,43,0.0
734,809,809,184,193565,3.5,1537098554,remaster,1537098592,Gintama: The Movie (2010),Action|Animation|Comedy|Sci-Fi,Gintama: The Movie,2010,43,0.0
735,810,810,193,4878,4.0,1435857313,atmospheric,1435857150,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
736,811,811,193,4878,4.0,1435857313,cult film,1435857131,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
737,812,812,193,4878,4.0,1435857313,dreamlike,1435857139,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
738,813,813,193,4878,4.0,1435857313,hallucinatory,1435857144,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
739,814,814,193,4878,4.0,1435857313,psychological,1435857147,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
740,815,815,193,4878,4.0,1435857313,surreal,1435857128,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
741,816,816,193,4878,4.0,1435857313,time travel,1435857135,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
742,817,817,474,4878,4.5,1116256886,time travel,1137205781,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
743,818,818,477,4878,5.0,1200940609,dreamlike,1242494462,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
744,819,819,477,4878,5.0,1200940609,hallucinatory,1242494486,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
745,820,820,477,4878,5.0,1200940609,mental illness,1242494483,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,-0.4019
746,821,821,477,4878,5.0,1200940609,psychology,1242494469,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
747,822,822,477,4878,5.0,1200940609,social commentary,1242494478,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
748,823,823,477,4878,5.0,1200940609,teen,1242494496,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
749,824,824,477,4878,5.0,1200940609,thought-provoking,1242494462,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
750,825,825,567,4878,3.5,1525282268,atmospheric,1525282581,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
751,826,826,567,4878,3.5,1525282268,cerebral,1525282593,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
752,827,827,567,4878,3.5,1525282268,dreamlike,1525282577,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
753,828,828,567,4878,3.5,1525282268,enigmatic,1525282598,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
754,829,829,567,4878,3.5,1525282268,hallucinatory,1525282590,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
755,830,830,567,4878,3.5,1525282268,mental illness,1525282579,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,-0.4019
756,831,831,567,4878,3.5,1525282268,mindfuck,1525282602,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
757,832,832,567,4878,3.5,1525282268,philosophy,1525282583,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
758,833,833,567,4878,3.5,1525282268,psychological,1525282595,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
759,834,834,567,4878,3.5,1525282268,quirky,1525282588,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
760,835,835,567,4878,3.5,1525282268,surreal,1525282571,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
761,836,836,567,4878,3.5,1525282268,thought-provoking,1525282573,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,0.0
762,837,837,567,4878,3.5,1525282268,weird,1525282585,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Donnie Darko,2001,288,-0.1779
763,838,838,193,7147,3.5,1435856997,dreamlike,1435857017,Big Fish (2003),Drama|Fantasy|Romance,Big Fish,2003,270,0.0
764,839,839,193,7147,3.5,1435856997,sentimental,1435857038,Big Fish (2003),Drama|Fantasy|Romance,Big Fish,2003,270,0.3182
765,840,840,193,7147,3.5,1435856997,surreal,1435857020,Big Fish (2003),Drama|Fantasy|Romance,Big Fish,2003,270,0.0
766,841,841,193,7147,3.5,1435856997,Tim Burton,1435857024,Big Fish (2003),Drama|Fantasy|Romance,Big Fish,2003,270,0.0
767,842,842,193,97938,4.0,1435857055,cinematography,1435857101,Life of Pi (2012),Adventure|Drama|IMAX,Life of Pi,2012,142,0.0
768,843,843,193,97938,4.0,1435857055,India,1435857092,Life of Pi (2012),Adventure|Drama|IMAX,Life of Pi,2012,142,0.0
769,844,844,193,97938,4.0,1435857055,surreal,1435857076,Life of Pi (2012),Adventure|Drama|IMAX,Life of Pi,2012,142,0.0
770,845,845,226,6938,4.0,1159220558,big wave,1160681362,Billabong Odyssey (2003),Documentary,Billabong Odyssey,2003,259,0.0
771,846,846,226,6938,4.0,1159220558,surfing,1160681362,Billabong Odyssey (2003),Documentary,Billabong Odyssey,2003,259,0.0
772,847,847,226,48780,4.0,1162427904,ummarti2006,1161615435,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,"Prestige, The",2006,288,0.0
773,848,848,567,48780,3.5,1525286462,atmospheric,1525286470,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,"Prestige, The",2006,288,0.0
774,849,849,567,48780,3.5,1525286462,enigmatic,1525286468,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,"Prestige, The",2006,288,0.0
775,850,850,256,126548,4.5,1446999970,funny,1447532592,The DUFF (2015),Comedy,The DUFF,2015,189,0.4404
776,851,851,256,126548,4.5,1446999970,high school,1447532575,The DUFF (2015),Comedy,The DUFF,2015,189,0.0
777,852,852,274,68319,2.5,1241762530,comic book,1241762577,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,X-Men Origins: Wolverine,2009,93,0.0
778,853,853,477,68319,3.5,1241938806,bad plot,1262795886,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,X-Men Origins: Wolverine,2009,93,-0.5423
779,854,854,477,68319,3.5,1241938806,comic book,1241938912,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,X-Men Origins: Wolverine,2009,93,0.0
780,855,855,477,68319,3.5,1241938806,hugh jackman,1262795892,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,X-Men Origins: Wolverine,2009,93,0.0
781,856,856,477,68319,3.5,1241938806,Ryan Reynolds,1262795891,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,X-Men Origins: Wolverine,2009,93,0.0
782,857,857,477,68319,3.5,1241938806,too many characters,1241941484,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,X-Men Origins: Wolverine,2009,93,0.0
783,858,858,289,3,2.5,1143424657,moldy,1143424860,Grumpier Old Men (1995),Comedy|Romance,Grumpier Old Men,1995,229,0.0
784,859,859,289,3,2.5,1143424657,old,1143424860,Grumpier Old Men (1995),Comedy|Romance,Grumpier Old Men,1995,229,0.0
785,860,860,289,1101,2.0,1143424609,predictable,1143424846,Top Gun (1986),Action|Romance,Top Gun,1986,87,0.0
786,861,861,474,1101,3.5,1087832633,Navy,1138138004,Top Gun (1986),Action|Romance,Top Gun,1986,87,0.0
787,862,862,291,50872,5.0,1453051531,a clever chef rat,1453051551,Ratatouille (2007),Animation|Children|Drama,Ratatouille,2007,161,0.4588
788,863,863,291,50872,5.0,1453051531,inspirational,1453051559,Ratatouille (2007),Animation|Children|Drama,Ratatouille,2007,161,0.5106
789,864,864,567,50872,4.0,1525283874,clever,1525283885,Ratatouille (2007),Animation|Children|Drama,Ratatouille,2007,161,0.4588
790,865,865,567,50872,4.0,1525283874,inspirational,1525283888,Ratatouille (2007),Animation|Children|Drama,Ratatouille,2007,161,0.5106
791,866,866,291,102007,3.0,1453051402,animation,1453135047,"Invincible Iron Man, The (2007)",Animation,"Invincible Iron Man, The",2007,155,0.0
792,867,867,291,118696,4.0,1453051448,hope,1453135079,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,The Hobbit: The Battle of the Five Armies,2014,149,0.4404
793,868,868,300,6711,5.0,1425352017,atmospheric,1425352343,Lost in Translation (2003),Comedy|Drama|Romance,Lost in Translation,2003,213,0.0
794,869,869,474,6711,3.5,1087832050,Japan,1138307143,Lost in Translation (2003),Comedy|Drama|Romance,Lost in Translation,2003,213,0.0
795,870,870,305,4034,4.5,1516462785,drugs,1462919721,Traffic (2000),Crime|Drama|Thriller,Traffic,2000,247,0.0
796,871,871,474,4034,4.5,1081177376,based on a TV show,1137784729,Traffic (2000),Crime|Drama|Thriller,Traffic,2000,247,0.0
797,872,872,305,4995,5.0,1464428743,mathematics,1464428783,"Beautiful Mind, A (2001)",Drama|Romance,"Beautiful Mind, A",2001,290,0.0
798,873,873,305,6502,5.0,1460136223,zombies,1525274359,28 Days Later (2002),Action|Horror|Sci-Fi,28 Days Later,2002,82,0.0
799,874,874,474,6502,4.5,1090873556,zombies,1137181462,28 Days Later (2002),Action|Horror|Sci-Fi,28 Days Later,2002,82,0.0
800,875,875,305,6953,1.0,1462473901,DEPRESSING,1462398032,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,21 Grams,2003,243,-0.3818
801,876,876,305,34405,2.5,1520284858,predictable,1520284921,Serenity (2005),Action|Adventure|Sci-Fi,Serenity,2005,35,0.0
802,877,877,474,34405,4.5,1128353652,Firefly,1137181624,Serenity (2005),Action|Adventure|Sci-Fi,Serenity,2005,35,0.0
803,879,879,305,83134,5.0,1518811444,black comedy,1518811477,Tucker & Dale vs Evil (2010),Comedy|Horror,Tucker & Dale vs Evil,2010,221,0.3612
804,880,880,318,778,4.0,1333827950,based on a book,1266408710,Trainspotting (1996),Comedy|Crime|Drama,Trainspotting,1996,191,0.0
805,881,881,318,778,4.0,1333827950,dark comedy,1266408707,Trainspotting (1996),Comedy|Crime|Drama,Trainspotting,1996,191,0.3612
806,882,882,318,778,4.0,1333827950,narrated,1266408703,Trainspotting (1996),Comedy|Crime|Drama,Trainspotting,1996,191,0.0
807,883,883,474,778,4.0,1092012114,drug abuse,1137191490,Trainspotting (1996),Comedy|Crime|Drama,Trainspotting,1996,191,-0.6369
808,885,885,318,4708,5.0,1415402882,reciprocal spectator,1416086490,Marat/Sade (1966),Drama|Musical,Marat/Sade,1966,284,0.0
809,888,888,318,68954,4.0,1424546827,adventure,1266408634,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.3182
810,889,889,318,68954,4.0,1424546827,Bechdel Test:Fail,1266408641,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
811,890,890,318,68954,4.0,1424546827,cartoon,1266408638,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
812,891,891,318,68954,4.0,1424546827,children,1266408643,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
813,892,892,318,68954,4.0,1424546827,computer animation,1266408645,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
814,893,893,318,68954,4.0,1424546827,divorce,1266408656,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
815,894,894,318,68954,4.0,1424546827,dogs,1266408658,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
816,895,895,318,68954,4.0,1424546827,dreams,1266408662,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.4019
817,896,896,318,68954,4.0,1424546827,Pixar,1266408675,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
818,897,897,567,68954,3.0,1525286751,bittersweet,1525286758,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,-0.0772
819,898,898,567,68954,3.0,1525286751,emotional,1525286759,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.1531
820,899,899,567,68954,3.0,1525286751,heartbreaking,1525286755,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,-0.4588
821,900,900,567,68954,3.0,1525286751,touching,1525286762,Up (2009),Adventure|Animation|Children|Drama,Up,2009,105,0.0
822,901,901,318,71494,3.5,1426783730,Narrative pisstake,1426783741,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,"Haunted World of El Superbeasto, The",2009,42,0.0
823,902,902,318,81158,3.0,1299452905,american idolatry,1299452954,Restrepo (2010),Documentary|War,Restrepo,2010,262,0.0
824,903,903,318,82459,5.0,1300485319,atmospheric,1300485463,True Grit (2010),Western,True Grit,2010,330,0.0
825,904,904,318,82459,5.0,1300485319,Coen Brothers,1300485477,True Grit (2010),Western,True Grit,2010,330,0.0
826,905,905,318,82459,5.0,1300485319,Jeff Bridges,1300485479,True Grit (2010),Western,True Grit,2010,330,0.0
827,906,906,318,82459,5.0,1300485319,Matt Damon,1300485480,True Grit (2010),Western,True Grit,2010,330,0.0
828,907,907,318,82459,5.0,1300485319,predictable,1300485405,True Grit (2010),Western,True Grit,2010,330,0.0
829,908,908,318,90769,4.0,1414782929,celebrity fetishism,1422524320,Starsuckers (2009),Documentary,Starsuckers,2009,259,0.0
830,909,909,318,90769,4.0,1414782929,mediacentralism,1422524320,Starsuckers (2009),Documentary,Starsuckers,2009,259,0.0
831,910,910,318,90769,4.0,1414782929,system holism,1422524320,Starsuckers (2009),Documentary,Starsuckers,2009,259,0.0
832,914,914,318,111364,3.0,1415452491,Creature Feature,1414693918,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,Godzilla,2014,36,0.0
833,915,915,318,118784,3.5,1418982971,documentary,1420400992,Good Copy Bad Copy (2007),Documentary,Good Copy Bad Copy,2007,259,0.0
834,916,916,318,118784,3.5,1418982971,music industry,1420400992,Good Copy Bad Copy (2007),Documentary,Good Copy Bad Copy,2007,259,0.0
835,917,917,318,118784,3.5,1418982971,remix culture,1420400992,Good Copy Bad Copy (2007),Documentary,Good Copy Bad Copy,2007,259,0.0
836,918,918,318,127172,3.5,1422789148,film history,1423222565,A Story of Children and Film (2013),Documentary,A Story of Children and Film,2013,259,0.0
837,919,919,318,127172,3.5,1422789148,poetic,1423222565,A Story of Children and Film (2013),Documentary,A Story of Children and Film,2013,259,0.0
838,920,920,318,127172,3.5,1422789148,representation of children,1423222565,A Story of Children and Film (2013),Documentary,A Story of Children and Film,2013,259,0.0
839,921,921,319,364,5.0,1461351771,Disney,1461351898,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The",1994,107,0.0
840,922,922,319,364,5.0,1461351771,Disney animated feature,1461351908,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The",1994,107,0.0
841,923,923,319,364,5.0,1461351771,Oscar (Best Music - Original Score),1461351919,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The",1994,107,0.7579
842,924,924,424,364,4.5,1457845483,soundtrack,1457845497,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The",1994,107,0.0
843,925,925,474,364,4.5,1081177308,Disney,1137180959,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,"Lion King, The",1994,107,0.0
844,926,926,327,1288,4.0,1234790048,music,1234790068,This Is Spinal Tap (1984),Comedy,This Is Spinal Tap,1984,189,0.0
845,927,927,474,1288,4.0,994819405,heavy metal,1137368105,This Is Spinal Tap (1984),Comedy,This Is Spinal Tap,1984,189,0.0
846,928,928,474,1288,4.0,994819405,mockumentary,1137368105,This Is Spinal Tap (1984),Comedy,This Is Spinal Tap,1984,189,0.0
847,929,929,474,1288,4.0,994819405,music,1137368105,This Is Spinal Tap (1984),Comedy,This Is Spinal Tap,1984,189,0.0
848,930,930,327,1923,5.0,1234789706,Ben Stiller,1234789755,There's Something About Mary (1998),Comedy|Romance,There's Something About Mary,1998,229,0.0
849,931,931,424,1923,3.5,1457846495,Ben Stiller,1457846503,There's Something About Mary (1998),Comedy|Romance,There's Something About Mary,1998,229,0.0
850,932,932,424,1923,3.5,1457846495,crude humor,1457846506,There's Something About Mary (1998),Comedy|Romance,There's Something About Mary,1998,229,-0.3818
851,933,933,424,1923,3.5,1457846495,goofy,1457846511,There's Something About Mary (1998),Comedy|Romance,There's Something About Mary,1998,229,0.0
852,934,934,327,2616,3.5,1234787242,comic book,1234789098,Dick Tracy (1990),Action|Crime,Dick Tracy,1990,58,0.0
853,935,935,327,3481,5.0,1234788073,music,1234788257,High Fidelity (2000),Comedy|Drama|Romance,High Fidelity,2000,213,0.0
854,936,936,474,3481,5.0,974666694,Nick Hornby,1137181093,High Fidelity (2000),Comedy|Drama|Romance,High Fidelity,2000,213,0.0
855,937,937,327,3897,4.0,1234788408,music,1234788979,Almost Famous (2000),Drama,Almost Famous,2000,263,0.0
856,938,938,474,3897,4.5,1081177270,journalism,1137205322,Almost Famous (2000),Drama,Almost Famous,2000,263,0.0
857,939,939,474,3897,4.5,1081177270,music,1137205322,Almost Famous (2000),Drama,Almost Famous,2000,263,0.0
858,940,940,474,3897,4.5,1081177270,Rolling Stone,1137205322,Almost Famous (2000),Drama,Almost Famous,2000,263,0.0
859,941,941,327,51255,3.5,1234787329,british comedy,1234789115,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,Hot Fuzz,2007,49,0.3612
860,942,942,336,1,4.0,1122227329,pixar,1139045764,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,Toy Story,1995,99,0.0
861,943,943,474,1,4.0,978575760,pixar,1137206825,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,Toy Story,1995,99,0.0
862,944,944,567,1,3.5,1525286001,fun,1525286013,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,Toy Story,1995,99,0.5106
863,945,945,336,552,3.0,1120568085,knights,1139045825,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,"Three Musketeers, The",1993,14,0.0
864,946,946,336,1246,4.5,1139046758,highschool,1139046768,Dead Poets Society (1989),Drama,Dead Poets Society,1989,263,0.0
865,947,947,474,1246,4.5,1100119774,High School,1137191334,Dead Poets Society (1989),Drama,Dead Poets Society,1989,263,0.0
866,948,948,336,32587,4.0,1139046729,cult,1139046748,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,Sin City,2005,68,0.0
867,949,949,336,33660,4.5,1139046157,boksdrama,1139046203,Cinderella Man (2005),Drama|Romance,Cinderella Man,2005,290,0.0
868,950,950,474,33660,4.0,1140208911,boxing,1137201602,Cinderella Man (2005),Drama|Romance,Cinderella Man,2005,290,0.0
869,951,951,336,34162,4.0,1139046805,stiller,1139046811,Wedding Crashers (2005),Comedy|Romance,Wedding Crashers,2005,229,0.0
870,952,952,336,36529,4.0,1139046225,wapendrama,1139046289,Lord of War (2005),Action|Crime|Drama|Thriller|War,Lord of War,2005,65,0.0
871,953,953,336,38798,3.5,1139047258,sisters,1139047262,In Her Shoes (2005),Comedy|Drama,In Her Shoes,2005,205,0.0
872,954,954,356,2146,4.5,1229142976,post-college,1229142995,St. Elmo's Fire (1985),Drama|Romance,St. Elmo's Fire,1985,290,0.0
873,955,955,356,37384,5.0,1229142463,restaurant,1229142458,Waiting... (2005),Comedy,Waiting...,2005,189,0.0
874,956,956,356,40955,4.0,1229140656,transvestite,1229140689,Breakfast on Pluto (2005),Comedy|Drama,Breakfast on Pluto,2005,205,0.0
875,957,957,356,44889,5.0,1229140843,satire,1229140863,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,Reefer Madness: The Movie Musical,2005,209,0.0
876,958,958,356,61323,5.0,1228073421,dark comedy,1228073481,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008,191,0.3612
877,959,959,477,61323,4.5,1269832479,Brad Pitt,1269832483,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008,191,0.0
878,960,960,477,61323,4.5,1269832479,Coen Bros,1269832486,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008,191,0.0
879,961,961,477,61323,4.5,1269832479,Coen Brothers,1269832484,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008,191,0.0
880,962,962,477,61323,4.5,1269832479,dark comedy,1269832488,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008,191,0.3612
881,963,963,477,61323,4.5,1269832479,espionage,1269832491,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008,191,0.0
882,964,964,477,61323,4.5,1269832479,George Clooney,1269832490,Burn After Reading (2008),Comedy|Crime|Drama,Burn After Reading,2008,191,0.0
